"reg";"Acte CCAM + phase";"nb_actes";"nb_sej_0_nuit";"dms"
"01";"HCFA0090";"24";".";"4.39130434782608"
"01";"HCFA0110";"15";".";"3"
"01";"HCHA0020";"66";"16";"4.15151515151515"
"01";"HCQX0040";"14";".";"5.78571428571428"
"01";"HDFA0200";"12";".";"1.5"
"01";"HDFA0220";"17";".";"1.8235294117647"
"01";"HDGE0010";"15";".";"3"
"01";"HDJA0010";"24";".";"8.45454545454545"
"01";"HDJD0020";"28";".";"3.4"
"01";"HDQE0010";"70";".";"5.69565217391304"
"01";"HEAE0030";"48";"20";"2.78723404255319"
"01";"HEFE0010";"31";"21";"1.70967741935483"
"01";"HEFE0020";"94";"68";"0.6774193548387"
"01";"HEFE0030";"18";"11";"1.61111111111111"
"01";"HEGE0010";"27";".";"1.85185185185185"
"01";"HEGE0020";"34";"15";"1.19354838709677"
"01";"HEQD0030";"15";".";"12.7333333333333"
"01";"HEQE0010";"13";".";"2.53846153846153"
"01";"HEQE0020";"13467";"8937";"3.34878252294621"
"01";"HEQE0050";"68";"16";"10.140625"
"01";"HEQH0020";"420";".";"8.85467980295566"
"01";"HEQJ0010";"12";".";"22.25"
"01";"HESE0020";"68";".";"14.3538461538461"
"01";"HFCA0020";"17";".";"26.7647058823529"
"01";"HFCA0030";"38";".";"17.2432432432432"
"01";"HFCA0040";"21";".";"31.047619047619"
"01";"HFCB0010";"150";"37";"31.281690140845"
"01";"HFCC0010";"15";".";"16.2"
"01";"HFCH0010";"11";".";"25.2727272727272"
"01";"HFFA0050";"31";".";"22.8064516129032"
"01";"HFFA0060";"33";".";"19.5625"
"01";"HFFC0180";"285";".";"5.07368421052631"
"01";"HFHD0010";"326";".";"6.54882154882155"
"01";"HFKD0010";"15";".";"6.71428571428571"
"01";"HFLE0010";"17";".";"14.8"
"01";"HFLH0010";"28";".";"7.39130434782608"
"01";"HFMC0080";"97";".";"3.77319587628866"
"01";"HFQX0040";"21";".";"18.095238095238"
"01";"HFQX0050";"233";"151";"2.02212389380531"
"01";"HFQX0080";"29";".";"20.4137931034482"
"01";"HGAA0030";"21";".";"13.2380952380952"
"01";"HGCA0020";"39";".";"17.1282051282051"
"01";"HGCA0080";"32";".";"29.0967741935483"
"01";"HGEH0010";"29";".";"2.63157894736842"
"01";"HGFA0040";"17";".";"21.1176470588235"
"01";"HGFA0050";"76";".";"19.0845070422535"
"01";"HGFA0070";"30";".";"17.6333333333333"
"01";"HGLA0010";"27";".";"32.9259259259259"
"01";"HGLE0010";"12";".";"12.75"
"01";"HGMA0010";"15";".";"27.2"
"01";"HGMA0050";"13";".";"26.6923076923077"
"01";"HGPA0040";"109";".";"14.3047619047619"
"01";"HGPC0150";"13";".";"10.3846153846153"
"01";"HGQX0030";"13";".";"26.076923076923"
"01";"HGQX0050";"28";"22";"1"
"01";"HGSA0010";"33";".";"17.7878787878787"
"01";"HHAE0010";"23";"13";"5.38095238095238"
"01";"HHCA0020";"104";".";"21.24"
"01";"HHFA0010";"310";".";"5.32038834951456"
"01";"HHFA0020";"34";".";"10.0294117647058"
"01";"HHFA0060";"41";".";"20.1463414634146"
"01";"HHFA0080";"39";".";"11.076923076923"
"01";"HHFA0090";"114";".";"16.3070175438596"
"01";"HHFA0110";"84";".";"9.64634146341463"
"01";"HHFA0140";"35";".";"18.5588235294117"
"01";"HHFA0160";"202";".";"5.09405940594059"
"01";"HHFA0170";"18";".";"14.1764705882352"
"01";"HHFA0180";"19";".";"23.1052631578947"
"01";"HHFA0200";"51";".";"10.4313725490196"
"01";"HHFA0240";"19";".";"21.1578947368421"
"01";"HHFA0250";"59";".";"5.9322033898305"
"01";"HHFA0260";"32";".";"21.1612903225806"
"01";"HHFE0010";"32";"19";"2.09677419354838"
"01";"HHFE0020";"2121";"1779";"0.61843971631205"
"01";"HHFE0040";"373";"292";"1.04301075268817"
"01";"HHFE0050";"22";".";"1.27272727272727"
"01";"HHFE0060";"238";"159";"1.042194092827"
"01";"HHJE0010";"21";".";"10.6842105263157"
"01";"HHMA0030";"48";".";"15.5416666666666"
"01";"HHNE0010";"687";"456";"1.2437223042836"
"01";"HHNE0040";"32";"23";"0.59375"
"01";"HHQE0020";"2492";"1906";"1.61070559610705"
"01";"HHQE0030";"21";"14";"4.23809523809523"
"01";"HHQE0040";"438";"172";"7.88941176470588"
"01";"HHQE0050";"8507";"6733";"1.01416263424997"
"01";"HHQH0010";"43";".";"17.925"
"01";"HHQX0040";"353";"269";"0.88385269121813"
"01";"HHQX0050";"2859";"2254";"0.8386419320966"
"01";"HHQX0060";"192";".";"14.3036649214659"
"01";"HHQX0080";"32";"20";"1.28125"
"01";"HHSA0010";"34";".";"12.7272727272727"
"01";"HHSE0020";"46";"29";"3.26086956521739"
"01";"HHSE0040";"11";".";"5.63636363636363"
"01";"HJAD0010";"33";"12";"3.09090909090909"
"01";"HJFA0020";"31";".";"17.4193548387096"
"01";"HJFA0040";"29";".";"9.72413793103448"
"01";"HJFD0020";"18";".";"2.66666666666666"
"01";"HJFD0050";"262";"169";"1.18320610687022"
"01";"HJQD0010";"55";".";"2.58490566037735"
"01";"HJQE0010";"454";"119";"10.6651053864168"
"01";"HJQX0040";"39";".";"12.7435897435897"
"01";"HKFA0010";"12";".";"1.16666666666666"
"01";"HKFA0040";"20";".";"3.4"
"01";"HKFA0050";"58";".";"3.22413793103448"
"01";"HKFA0080";"17";".";"2.5"
"01";"HKFA0090";"24";".";"1.20833333333333"
"01";"HKND0010";"14";"12";"0.21428571428571"
"01";"HKPA0010";"51";"21";"1.56"
"01";"HKPA0030";"20";".";"2.57894736842105"
"01";"HKPA0040";"69";".";"2.92647058823529"
"01";"HKPA0050";"49";"14";"2.9375"
"01";"HKPA0060";"101";".";"4.29292929292929"
"01";"HKPA0071";"62";".";"4.41935483870967"
"01";"HKQX0050";"21";"11";"1.6"
"01";"HLHJ0030";"30";".";"8.68965517241379"
"01";"HLHJ0040";"17";".";"20.6470588235294"
"01";"HLHJ0050";"95";".";"11.0108695652173"
"01";"HLQM0010";"248";".";"12.8723404255319"
"01";"HLQM0020";"36";"28";"1.63636363636363"
"01";"HLQX0040";"15";".";"9.8"
"01";"HLQX0130";"94";"15";"11.7411764705882"
"01";"HLSA0010";"16";".";"7.46666666666666"
"01";"HMAE0020";"128";"37";"4.63492063492063"
"01";"HMFA0070";"153";".";"14.1125827814569"
"01";"HMFC0040";"968";"109";"4.14285714285714"
"01";"HMGE0020";"108";"25";"6.36792452830188"
"01";"HMJH0020";"58";".";"23.4468085106383"
"01";"HMLE0020";"79";"18";"8.60526315789473"
"01";"HMLH0030";"35";".";"20.5625"
"01";"HMPE0010";"31";".";"16.5862068965517"
"01";"HMQH0040";"55";".";"22.5106382978723"
"01";"HMQH0060";"33";".";"24.0967741935483"
"01";"HMQH0070";"127";"38";"4.91129032258064"
"01";"HMQH0080";"44";".";"9.56818181818182"
"01";"HMQJ0010";"46";"30";"1.78260869565217"
"01";"HNQH0030";"18";".";"15.2222222222222"
"01";"HPFA0040";"39";".";"6.89473684210526"
"01";"HPHB0030";"262";"63";"7.33913043478261"
"01";"HPJB0010";"325";"178";"3.63545150501672"
"01";"HPLA0050";"51";".";"3.53061224489796"
"01";"HPNA0010";"11";".";"6.45454545454545"
"01";"HPNC0010";"90";".";"2.71590909090909"
"01";"HPPA0010";"24";".";"7.16666666666666"
"01";"HPPA0020";"141";".";"13.4890510948905"
"01";"HPPA0030";"78";".";"6.02631578947368"
"01";"HPPC0010";"25";".";"1.92"
"01";"HPPC0020";"252";".";"3.41434262948207"
"01";"HPPC0030";"39";".";"5.74358974358974"
"01";"HPSA0010";"242";"77";"2.78125"
"01";"HSLD0010";"5760";"24";"26.8653530377668"
"01";"HSLD0020";"9018";".";"30.8971014492753"
"01";"HSLF0010";"6578";"25";"22.7510204081632"
"01";"HSLF0020";"2186";".";"17.3874125874125"
"01";"HSLF0030";"2042";"13";"25.2307692307692"
"01";"HZHE0010";"594";"164";"10.7334525939177"
"01";"HZHE0020";"5272";"3374";"3.14723438121766"
"01";"HZQM0010";"14";".";"2.35714285714285"
"01";"JACH0010";"124";".";"17.8461538461538"
"01";"JAEA0030";"38";".";"22.3783783783783"
"01";"JAFA0170";"16";".";"5.875"
"01";"JAHB0010";"17";".";"12.9375"
"01";"JAHJ0060";"26";".";"12.5384615384615"
"01";"JAHJ0070";"34";".";"13.5588235294117"
"01";"JAKD0010";"36";"13";"5"
"01";"JANE0020";"155";"67";"1.2828947368421"
"01";"JANE0050";"76";"46";"0.78947368421052"
"01";"JANM0010";"405";"365";"0.27543424317617"
"01";"JANM0020";"55";"34";"0.74545454545454"
"01";"JAQL0020";"21";"16";"5.38095238095238"
"01";"JAQL0030";"13";"11";"0.16666666666666"
"01";"JAQM0010";"201";".";"4.38"
"01";"JAQM0020";"313";"38";"12.3297872340425"
"01";"JAQM0030";"1444";".";"11.234788833214"
"01";"JAQM0040";"707";"35";"15.6447761194029"
"01";"JAQX0040";"39";".";"10.076923076923"
"01";"JAQX0050";"23";".";"5.65217391304347"
"01";"JBPE0010";"13";".";"1.3076923076923"
"01";"JBQE0010";"85";"67";"0.38095238095238"
"01";"JBQH0020";"342";"69";"4.14153846153846"
"01";"JBQH0030";"13";".";"15.6666666666666"
"01";"JCAE0010";"53";"31";"2.20754716981132"
"01";"JCGE0010";"104";"19";"1.78640776699029"
"01";"JCGE0030";"116";"84";"1.98260869565217"
"01";"JCGE0040";"193";"104";"2.25531914893617"
"01";"JCGE0050";"52";".";"2.46153846153846"
"01";"JCGE0060";"479";"156";"1.60805084745762"
"01";"JCKE0010";"13";".";"3.36363636363636"
"01";"JCKE0020";"253";"58";"3.49775784753363"
"01";"JCLD0010";"14";".";"16.9090909090909"
"01";"JCLE0010";"291";"32";"4.38405797101449"
"01";"JCLE0020";"847";"162";"3.76379974326059"
"01";"JCLH0010";"15";".";"7.85714285714285"
"01";"JCQE0030";"213";"114";"2.18536585365853"
"01";"JDAD0010";"11";".";"1.09090909090909"
"01";"JDCA0030";"18";".";"10.5"
"01";"JDCJ0010";"36";".";"5.85714285714285"
"01";"JDDA0020";"12";".";"5.33333333333333"
"01";"JDDB0050";"71";"13";"2.22535211267605"
"01";"JDDB0070";"69";".";"3.72727272727272"
"01";"JDFE0010";"167";".";"5.46706586826347"
"01";"JDFE0020";"88";".";"5.47727272727272"
"01";"JDFE0030";"36";".";"3.86111111111111"
"01";"JDGE0010";"87";".";"4.03529411764705"
"01";"JDHE0010";"37";".";"3.77777777777777"
"01";"JDHE0020";"16";".";"1.9375"
"01";"JDJD0010";"3265";"767";"3.6478165252906"
"01";"JDJE0010";"55";".";"13.0961538461538"
"01";"JDKD0010";"12";".";"11.6363636363636"
"01";"JDKD0020";"85";".";"27.7671232876712"
"01";"JDLD0010";"3346";"106";"9.81730437780075"
"01";"JDLD0020";"27";"24";"0.51851851851851"
"01";"JDLE3320";"58";"34";"0.6"
"01";"JDLF0010";"90";".";"12.7469879518072"
"01";"JDMA0030";"16";".";"8"
"01";"JDNE0010";"11";".";"4"
"01";"JDNM0010";"35";"32";"0.22857142857142"
"01";"JDPE0020";"122";"65";"1.94262295081967"
"01";"JDQD0010";"13";".";"5.15384615384615"
"01";"JDQE0010";"127";"29";"10.2113821138211"
"01";"JDQE0030";"164";"31";"4.36024844720496"
"01";"JDQH0010";"83";".";"11.8815789473684"
"01";"JDQH0020";"18";".";"10.4444444444444"
"01";"JDQJ0030";"23";".";"18.0434782608695"
"01";"JDQM0010";"873";"99";"10.9892086330935"
"01";"JDQX0020";"207";".";"5.11274509803921"
"01";"JEAD0010";"59";"24";"3.08620689655172"
"01";"JEFE0040";"16";".";"5.875"
"01";"JEMA0090";"15";".";"2.33333333333333"
"01";"JEMA0190";"13";".";"5.15384615384615"
"01";"JEMA0210";"13";".";"4"
"01";"JEPE0020";"297";".";"4.6"
"01";"JFFA0100";"41";".";"6.8780487804878"
"01";"JFFC0020";"22";".";"3"
"01";"JGFA0050";"169";".";"10.3253012048192"
"01";"JGFA0060";"172";".";"9.53801169590643"
"01";"JGFA0090";"22";".";"13.65"
"01";"JGFA0140";"49";".";"8.31914893617021"
"01";"JGFA0150";"770";".";"5.63241106719367"
"01";"JGFC0010";"247";".";"6.51440329218107"
"01";"JGHD0010";"17";"12";"1.58823529411764"
"01";"JGHJ0010";"661";"501";"1.41149773071104"
"01";"JGHJ0020";"28";"24";"0.14285714285714"
"01";"JGNL0010";"43";".";"2.92857142857142"
"01";"JGQJ0010";"893";"160";"3.54288939051918"
"01";"JGQX0010";"684";".";"5.55131964809384"
"01";"JGQX0040";"364";".";"7.50833333333333"
"01";"JHDA0010";"59";".";"2.76470588235294"
"01";"JHEA0010";"29";"11";"1.10714285714285"
"01";"JHEA0020";"76";"26";"1.4054054054054"
"01";"JHEA0040";"20";".";"1.75"
"01";"JHEA0090";"13";".";"1.15384615384615"
"01";"JHEA0100";"54";".";"1.2037037037037"
"01";"JHFA0040";"52";"25";"1.47916666666666"
"01";"JHFA0050";"14";".";"2.57142857142857"
"01";"JHFA0080";"15";".";"2.93333333333333"
"01";"JHFA0090";"437";"352";"0.47465437788018"
"01";"JHFA0100";"15";".";"7.26666666666666"
"01";"JHFA0130";"105";"17";"3.06666666666666"
"01";"JHFA0170";"22";".";"2.52380952380952"
"01";"JHFA0180";"25";".";"2.84"
"01";"JHFA0190";"46";".";"3"
"01";"JHJA0010";"40";".";"7.55263157894736"
"01";"JHLA0040";"24";".";"3.66666666666666"
"01";"JHMA0010";"38";"34";"0.31578947368421"
"01";"JHPA0010";"194";"179";"0.11917098445595"
"01";"JHPA0030";"17";".";"0.05882352941176"
"01";"JHQM0010";"118";"14";"11.1565217391304"
"01";"JJCC0010";"108";".";"2.57407407407407"
"01";"JJCC0030";"14";".";"1.57142857142857"
"01";"JJEC0010";"27";".";"2.68"
"01";"JJFA0010";"22";".";"4.95454545454545"
"01";"JJFA0020";"17";".";"9.29411764705882"
"01";"JJFA0040";"67";".";"7.671875"
"01";"JJFA0070";"114";".";"5.98214285714285"
"01";"JJFA0080";"68";".";"6.84848484848485"
"01";"JJFC0010";"106";".";"2.73333333333333"
"01";"JJFC0030";"250";"18";"2.85772357723577"
"01";"JJFC0040";"32";".";"3.96551724137931"
"01";"JJFC0060";"124";".";"2.81196581196581"
"01";"JJFC0080";"35";".";"3.74285714285714"
"01";"JJFC0100";"116";".";"3.33009708737864"
"01";"JJFJ0010";"411";"329";"0.3188775510204"
"01";"JJJA0010";"14";".";"7.35714285714285"
"01";"JJJC0010";"171";".";"3.73809523809523"
"01";"JJPA0030";"57";".";"6.62962962962963"
"01";"JJPC0010";"44";".";"3.11363636363636"
"01";"JJPC0030";"89";"33";"1.23595505617977"
"01";"JJPE0010";"206";"181";"0.22549019607843"
"01";"JJQX0040";"79";".";"4.81012658227848"
"01";"JJQX0050";"23";".";"4.08695652173913"
"01";"JKDC0010";"25";".";"3.54166666666666"
"01";"JKFA0020";"62";".";"4.27419354838709"
"01";"JKFA0040";"17";".";"6.52941176470588"
"01";"JKFA0050";"137";".";"3.71532846715328"
"01";"JKFA0060";"48";".";"3.85416666666666"
"01";"JKFA0130";"101";".";"5.67"
"01";"JKFA0140";"78";".";"6.35897435897436"
"01";"JKFA0150";"243";".";"6.50416666666666"
"01";"JKFA0160";"55";".";"6.70909090909091"
"01";"JKFA0180";"47";".";"4.25531914893617"
"01";"JKFA0210";"13";".";"4.61538461538461"
"01";"JKFA0220";"208";".";"5.44390243902439"
"01";"JKFA0240";"52";".";"5.35294117647058"
"01";"JKFA0250";"19";".";"4.78947368421052"
"01";"JKFA0260";"184";".";"4.61202185792349"
"01";"JKFA0280";"210";".";"6.05797101449275"
"01";"JKFA0310";"460";"298";"0.99343544857768"
"01";"JKFA0320";"22";".";"6.22727272727272"
"01";"JKFC0010";"16";".";"3.5"
"01";"JKFC0030";"24";".";"4.04166666666666"
"01";"JKFC0040";"26";".";"3.15384615384615"
"01";"JKFC0050";"31";".";"3.4074074074074"
"01";"JKFC0060";"11";".";"3.36363636363636"
"01";"JKFD0010";"26";"11";"2.23076923076923"
"01";"JKFE0010";"367";"281";"0.51232876712328"
"01";"JKFE0020";"442";"283";"0.67727272727272"
"01";"JKGC0010";"13";".";"1"
"01";"JKGD0010";"79";"54";"1.0886075949367"
"01";"JKGD0020";"229";"94";"1.69469026548672"
"01";"JKGD0030";"240";"133";"1.53586497890295"
"01";"JKGD0040";"30";".";"1.76666666666666"
"01";"JKGE0010";"38";"34";"0.1578947368421"
"01";"JKHA0010";"20";".";"4.5"
"01";"JKHA0020";"47";"26";"1.78723404255319"
"01";"JKHD0010";"929";"73";"3.67564655172413"
"01";"JKLD0010";"143";"98";"0.34306569343065"
"01";"JKMD0010";"14";".";"1.14285714285714"
"01";"JKND0010";"27";"26";"0.07407407407407"
"01";"JKND0020";"59";"47";"0.28571428571428"
"01";"JKND0030";"40";"40";"0"
"01";"JKND0040";"34";"31";"0.17647058823529"
"01";"JKNE0010";"226";"162";"0.59734513274336"
"01";"JKPD0010";"16";".";"0.64285714285714"
"01";"JKPE0020";"43";"36";"0.25581395348837"
"01";"JKQE0010";"545";"349";"1.01848428835489"
"01";"JKQE0020";"176";"112";"0.93142857142857"
"01";"JKQX0010";"317";"58";"2.88328075709779"
"01";"JKQX0040";"11";".";"6.36363636363636"
"01";"JKQX0050";"45";".";"6.82222222222222"
"01";"JKQX0070";"338";"215";"1.24848484848484"
"01";"JKQX0080";"763";"33";"5.04330708661417"
"01";"JKQX0150";"11";".";"9.54545454545454"
"01";"JKQX0270";"39";"13";"2.48717948717948"
"01";"JLCA0020";"17";".";"2.70588235294117"
"01";"JLCA0040";"19";".";"3.47368421052631"
"01";"JLCA0050";"19";".";"5.05263157894736"
"01";"JLCA0070";"52";".";"4.01923076923077"
"01";"JLCA0080";"17";".";"2.05882352941176"
"01";"JLDA0020";"30";".";"3.56666666666666"
"01";"JLDC0150";"17";".";"3.94117647058823"
"01";"JLFA0020";"21";"12";"1.09523809523809"
"01";"JLJA0010";"14";".";"7.35714285714285"
"01";"JLJB0010";"29";".";"2.37931034482758"
"01";"JLJD0010";"22";".";"5.72727272727272"
"01";"JLQE0020";"101";"19";"3.24752475247524"
"01";"JMCA0020";"3497";".";"4.74767981438515"
"01";"JMCA0030";"55";".";"4.31481481481481"
"01";"JMCA0050";"14";".";"2.28571428571428"
"01";"JMFA0010";"82";"35";"0.92682926829268"
"01";"JMFA0020";"33";"28";"0.21212121212121"
"01";"JMMA0020";"16";".";"2"
"01";"JMMA0050";"14";".";"0.92857142857142"
"01";"JMPA0010";"228";"27";"1.26991150442477"
"01";"JMPA0050";"26";".";"2"
"01";"JMPA0060";"1159";".";"5.09300265721877"
"01";"JNBD0010";"253";"45";"2.772"
"01";"JNBD0020";"41";".";"5.92682926829268"
"01";"JNCA0010";"31";".";"5.20689655172413"
"01";"JNFA0010";"15";".";"9"
"01";"JNGD0020";"34";".";"4.51515151515151"
"01";"JNJD0010";"180";"46";"2.05555555555555"
"01";"JNJD0020";"3963";"2394";"0.55270746555591"
"01";"JNJP0010";"3985";"2890";"0.09927440633245"
"01";"JNMD0010";"199";"63";"1.26262626262626"
"01";"JNMD0020";"728";".";"4.96159317211948"
"01";"JNQD0010";"325";".";"5.562893081761"
"01";"JNQM0010";"288";"109";"1.70106761565836"
"01";"JPGD0010";"249";".";"5.37021276595744"
"01";"JPHJ0010";"14";".";"8.09090909090909"
"01";"JPHJ0020";"102";"14";"4.61386138613861"
"01";"JPQX0070";"625";"13";"8.07766990291262"
"01";"JPQX0190";"21";".";"12"
"01";"JQED0020";"45";".";"6.15555555555555"
"01";"JQEP0010";"54";"42";"0.98148148148148"
"01";"JQGA0020";"799";".";"6.84120734908136"
"01";"JQGA0030";"1317";".";"7.38540840602696"
"01";"JQGA0040";"1177";".";"8.63321799307958"
"01";"JQGD0010";"74";".";"5"
"01";"JQGD0020";"53";".";"7.14583333333333"
"01";"JQGD0040";"38";".";"6.72972972972973"
"01";"JQGD0060";"267";".";"5.13409961685823"
"01";"JQGD0070";"82";".";"6.87341772151898"
"01";"JQGD0090";"405";".";"5.14213197969543"
"01";"JQGD0100";"4711";".";"5.08070253445976"
"01";"JQGD0120";"8212";".";"4.47013149655604"
"01";"JQGD0130";"13";".";"13.3846153846153"
"01";"JQHB0010";"31";".";"4.61290322580645"
"01";"JQLF0030";"23";".";"3.82608695652174"
"01";"JQQJ0370";"1271";"149";"5.28440366972477"
"01";"JQQM0010";"603";"56";"4.39078498293515"
"01";"JQQM0020";"176";".";"7.07361963190184"
"01";"JQQM0030";"296";"21";"6.20422535211267"
"01";"JQQM0070";"21";".";"16.5333333333333"
"01";"JQQM0100";"94";".";"3.48936170212766"
"01";"JQQM0160";"354";"18";"12.703488372093"
"01";"JQQM0170";"39";".";"11.7368421052631"
"01";"JQQM0180";"96";".";"8.71276595744681"
"01";"JQQM0190";"18";".";"6.52941176470588"
"01";"JQQP0010";"5698";"840";"3.95100988397077"
"01";"JQQX0050";"21";".";"2.33333333333333"
"01";"JQQX1090";"407";"133";"2.21641791044776"
"01";"JRQP0010";"72";".";"9.62295081967213"
"01";"JVJB0010";"89";".";"16.8372093023255"
"01";"JVJF0020";"1247";"305";"20.191135734072"
"01";"JVJF0040";"124770";"121068";"0.18478777491322"
"01";"JVJF0050";"933";"70";"19.1784511784511"
"01";"JVJF0080";"43291";"43271";"0.02207207207207"
"01";"JVRP0040";"2182";"2181";"0.00303643724696"
"01";"KCFA0050";"374";".";"4.24797843665768"
"01";"KCFA0080";"140";".";"3.27338129496402"
"01";"KCFA0110";"22";".";"2.31818181818181"
"01";"KCHJ0010";"261";"248";"0.61685823754789"
"01";"KCHJ0040";"135";"133";"0"
"01";"KCMA0010";"41";".";"3.2"
"01";"KCNL0040";"56";".";"3.25641025641025"
"01";"KCQL0030";"14";".";"6.18181818181818"
"01";"KCQM0010";"2468";"595";"3.66461664616646"
"01";"KCQX0040";"153";".";"3.86184210526315"
"01";"KCQX0050";"114";".";"3.2072072072072"
"01";"KDFA0010";"31";".";"4.62068965517241"
"01";"KDFA0020";"85";".";"4.52941176470588"
"01";"KDQA0010";"24";".";"6.5"
"01";"KDQL0010";"23";".";"6.09090909090909"
"01";"KDQX0050";"44";".";"4.28571428571428"
"01";"KGQP0050";"33";".";"59.125"
"01";"LACA0020";"11";".";"10.4545454545454"
"01";"LAEP0010";"55";".";"4.92727272727272"
"01";"LAEP0020";"90";"38";"1.62068965517241"
"01";"LAFA0190";"11";".";"1.72727272727272"
"01";"LAFA0210";"32";".";"2.70967741935483"
"01";"LAFA0220";"32";".";"2.25806451612903"
"01";"LAFA9000";"15";".";"40.3333333333333"
"01";"LAMA0070";"32";".";"6.38709677419354"
"01";"LAMA0090";"12";".";"6.08333333333333"
"01";"LAQK0010";"19";".";"5.21052631578947"
"01";"LAQK0020";"32";".";"23.774193548387"
"01";"LAQK0030";"575";"76";"9.89357798165137"
"01";"LAQK0050";"105";".";"5.47115384615384"
"01";"LAQK0130";"207";"12";"12.5074626865671"
"01";"LBCA0060";"22";".";"11.5"
"01";"LBCB0010";"21";".";"13.2857142857142"
"01";"LBCB0020";"16";".";"7.9375"
"01";"LBFA0020";"20";".";"0.8"
"01";"LBFA0230";"11";".";"1.1"
"01";"LBFA0300";"16";".";"0.75"
"01";"LBFA0310";"12";".";"0.4"
"01";"LCFA0090";"22";"15";"0.47619047619047"
"01";"LCFA0110";"23";".";"2.82608695652173"
"01";"LCLB0010";"70";"69";"0.01428571428571"
"01";"LCQH0010";"204";"11";"14.4489795918367"
"01";"LCQK0010";"28";".";"20.5"
"01";"LDAA0010";"42";".";"8.23076923076923"
"01";"LDCA0110";"11";".";"11"
"01";"LDCA0130";"51";".";"4.56862745098039"
"01";"LDFA0020";"54";".";"4.61111111111111"
"01";"LDFA0070";"11";".";"13.2727272727272"
"01";"LDFA0080";"29";".";"7.37931034482758"
"01";"LDMP0020";"12";".";"10.1818181818181"
"01";"LDMP0030";"12";".";"4.91666666666666"
"01";"LDQK0010";"326";"22";"9.18241042345277"
"01";"LDQK0020";"440";"44";"5.66125290023201"
"01";"LDQK0040";"327";"211";"2.75862068965517"
"01";"LDQK0050";"88";".";"4.79545454545454"
"01";"LEQK0010";"116";"16";"7.41071428571428"
"01";"LEQK0020";"1955";"191";"4.5875386199794"
"01";"LFAA0010";"54";".";"7.66666666666666"
"01";"LFAA0020";"202";".";"7.5050505050505"
"01";"LFDA0010";"11";".";"7.36363636363636"
"01";"LFDA0060";"14";".";"5.64285714285714"
"01";"LFDA0090";"33";".";"5.36363636363636"
"01";"LFFA0010";"74";".";"7.98648648648648"
"01";"LFFA0020";"144";".";"8.70588235294117"
"01";"LFFA0060";"18";".";"7.55555555555555"
"01";"LFMP0010";"27";".";"5.68"
"01";"LFQK0010";"320";".";"4.1128526645768"
"01";"LFQK0020";"1411";"553";"5.08073541167066"
"01";"LGQK0010";"237";".";"4.91447368421052"
"01";"LHCA0020";"13";".";"13.3076923076923"
"01";"LHCA0100";"55";".";"11.1272727272727"
"01";"LHEP0020";"21";".";"9.6"
"01";"LHEP0050";"11";".";"3.54545454545454"
"01";"LHFA0160";"112";".";"8.66666666666666"
"01";"LHGA0070";"14";".";"6.28571428571428"
"01";"LHHH0020";"14";".";"20.3846153846153"
"01";"LHHH0030";"21";".";"12.45"
"01";"LHLH0030";"51";"39";"0.53191489361702"
"01";"LHPA0030";"62";".";"12.0322580645161"
"01";"LHQH0020";"25";".";"13.72"
"01";"LHQH0060";"111";".";"13.9629629629629"
"01";"LHQJ0010";"86";".";"26.3461538461538"
"01";"LHQJ0020";"47";".";"29.5555555555555"
"01";"LHQK0010";"716";"38";"9.79"
"01";"LHQK0020";"27";".";"8.33333333333333"
"01";"LHQK0040";"28";"12";"6.36"
"01";"LHQK0050";"193";".";"13.4945652173913"
"01";"LHQK0070";"613";".";"6.99346405228758"
"01";"LHQN0010";"253";"20";"17.0978723404255"
"01";"LHQN0020";"58";".";"27.103448275862"
"01";"LJQK0010";"158";".";"6.71333333333333"
"01";"LJQK0020";"137";"12";"6.72794117647058"
"01";"LJQK0150";"48";".";"6.97916666666666"
"01";"LLMC0040";"90";".";"4.28888888888888"
